Overall Rank,Tiers,Name,Team,Position,Bye,SOS Season, "ECR VS. ADP"
"355",14,"Chris Rodriguez Jr.",WAS,"RB101","14","3 out of 5 stars","-"
"356",14,"Noah Brown",HOU,"WR120","7","4 out of 5 stars","-"
"357",14,"Kyle Trask",TB,"QB36","5","3 out of 5 stars","-95"
"358",14,"Jonnu Smith",ATL,"TE42","11","3 out of 5 stars","-"
"359",14,"Xavier Hutchinson",HOU,"WR121","7","4 out of 5 stars","-"
"360",14,"Foster Moreau",NO,"TE43","11","5 out of 5 stars","-"
"361",14,"KJ Hamler",FA,"WR122","-","-","-"
"362",14,"Trent Sherfield",BUF,"WR123","13","2 out of 5 stars","-"
"363",14,"Justice Hill",BAL,"RB102","13","3 out of 5 stars","-32"
"364",14,"Jalen Tolbert",DAL,"WR124","7","2 out of 5 stars","-"
"365",14,"Calvin Austin III",PIT,"WR125","6","3 out of 5 stars","-"
"366",14,"Cole Turner",WAS,"TE44","14","3 out of 5 stars","-"
"367",14,"Ben Skowronek",LAR,"WR126","10","3 out of 5 stars","-"
"368",14,"Albert Okwuegbunam",PHI,"TE45","10","2 out of 5 stars","-"
"369",14,"Kalif Raymond",DET,"WR127","9","3 out of 5 stars","-"
"370",14,"Raheem Blackshear",CAR,"RB103","7","4 out of 5 stars","-"
"371",14,"Joshua Dobbs",ARI,"QB37","14","2 out of 5 stars","-117"
"372",14,"Darnell Washington",PIT,"TE46","6","4 out of 5 stars","-"
"373",14,"Sam Darnold",SF,"QB38","9","3 out of 5 stars","-"
"374",14,"Clayton Tune",ARI,"QB39","14","2 out of 5 stars","-"
"375",14,"Chad Ryland",NE,"K33","11","2 out of 5 stars","-"
"376",14,"Atlanta Falcons",ATL,"DST28","11","5 out of 5 stars","-"
"377",14,"Noah Gray",KC,"TE47","10","4 out of 5 stars","-"
"378",14,"Tyler Scott",CHI,"WR128","13","3 out of 5 stars","-"
"379",14,"Ameer Abdullah",LV,"RB104","13","3 out of 5 stars","-"
"380",14,"Kene Nwangwu",MIN,"RB105","13","5 out of 5 stars","-"
"381",14,"Will Dissly",SEA,"TE48","5","2 out of 5 stars","-"
"382",14,"Olamide Zaccheaus",PHI,"WR129","10","3 out of 5 stars","-"
"383",14,"Donald Parham Jr.",LAC,"TE49","5","4 out of 5 stars","-"
"384",14,"Kenny McIntosh",SEA,"RB106","5","2 out of 5 stars","-"
"385",14,"Durham Smythe",MIA,"TE50","10","2 out of 5 stars","-"
"386",14,"Dyami Brown",WAS,"WR130","14","3 out of 5 stars","-"
"387",14,"Demario Douglas",NE,"WR131","11","2 out of 5 stars","-"
"388",14,"Robbie Chosen",MIA,"WR132","10","3 out of 5 stars","-"
"389",14,"Blake Grupe",NO,"K34","11","5 out of 5 stars","-"
"390",14,"Anders Carlson",GB,"K35","6","5 out of 5 stars","-"
"391",14,"Rodrigo Blankenship",FA,"K36","-","-","-"
"392",14,"Kenyan Drake",FA,"RB107","-","-","-"
"393",14,"Arizona Cardinals",ARI,"DST29","14","4 out of 5 stars","-"
"394",14,"Cedrick Wilson Jr.",MIA,"WR133","10","3 out of 5 stars","-"
"395",14,"Tucker Kraft",GB,"TE51","6","4 out of 5 stars","-"
"396",14,"Chris Moore",TEN,"WR134","7","3 out of 5 stars","-"
"397",14,"Mason Crosby",FA,"K37","-","-","-92"
"398",14,"Tristan Vizcaino",FA,"K38","-","-","-126"
"399",14,"Chase McLaughlin",TB,"K39","5","2 out of 5 stars","-"
"400",14,"Houston Texans",HOU,"DST30","7","3 out of 5 stars","-"
"401",14,"Mo Alie-Cox",IND,"TE52","11","3 out of 5 stars","-"
"402",14,"Justin Watson",KC,"WR135","10","2 out of 5 stars","-70"
"403",14,"Deneric Prince",KC,"RB108","10","4 out of 5 stars","-"
"404",14,"Gardner Minshew II",IND,"QB40","11","4 out of 5 stars","-"
"405",14,"C.J. Uzomah",NYJ,"TE53","7","3 out of 5 stars","-"
"406",14,"Jamal Agnew",JAC,"WR136","9","4 out of 5 stars","-"
"407",14,"Jaleel McLaughlin",DEN,"RB109","9","4 out of 5 stars","-93"
"408",14,"Chicago Bears",CHI,"DST31","13","1 out of 5 stars","-"
"409",14,"J.D. McKissic",FA,"RB110","-","-","-"
"410",14,"Dontrell Hilliard",FA,"RB111","-","-","-"
"411",14,"Marquez Callaway",LV,"WR137","13","2 out of 5 stars","-"
"412",14,"Taylor Heinicke",ATL,"QB41","11","4 out of 5 stars","-89"
"413",14,"Jamison Crowder",FA,"WR138","-","-","-"
"414",15,"Kylen Granson",IND,"TE54","11","3 out of 5 stars","-"
"415",15,"Craig Reynolds",DET,"RB112","9","5 out of 5 stars","-"
"416",15,"Brevin Jordan",HOU,"TE55","7","3 out of 5 stars","-"
"417",15,"Colt McCoy",FA,"QB42","-","-","-79"
"418",15,"Harrison Bryant",CLE,"TE56","5","3 out of 5 stars","-"
"419",15,"Julio Jones",FA,"WR139","-","-","-"
"420",15,"Darrell Henderson Jr.",FA,"RB113","-","-","-"
"421",15,"Jarvis Landry",FA,"WR140","-","-","-"
"422",15,"Demarcus Robinson",LAR,"WR141","10","3 out of 5 stars","-"
"423",15,"Darrel Williams",FA,"RB114","-","-","-"
"424",15,"Kyle Juszczyk",SF,"RB115","9","4 out of 5 stars","-"
"425",15,"Mike White",MIA,"QB43","10","2 out of 5 stars","-"
"426",15,"Ty Montgomery II",NE,"RB116","11","2 out of 5 stars","-"
"427",15,"Trenton Irwin",CIN,"WR142","7","4 out of 5 stars","-"
"428",15,"Corey Clement",ARI,"RB117","14","3 out of 5 stars","-"
"429",15,"Las Vegas Raiders",LV,"DST32","13","3 out of 5 stars","-"
"430",15,"Jalen Nailor",MIN,"WR143","13","3 out of 5 stars","-"
"431",15,"Julius Chestnut",TEN,"RB118","7","4 out of 5 stars","-"
"432",15,"Samori Toure",GB,"WR144","6","3 out of 5 stars","-"
"433",15,"Mark Ingram II",FA,"RB119","-","-","-"
"434",15,"Mike Boone",HOU,"RB120","7","3 out of 5 stars","-"
"435",15,"KhaDarel Hodge",ATL,"WR145","11","4 out of 5 stars","-"
"436",15,"Jameis Winston",NO,"QB44","11","5 out of 5 stars","-"
"437",15,"Keaton Mitchell",BAL,"RB121","13","3 out of 5 stars","-"
"438",15,"Jordan Akins",CLE,"TE57","5","3 out of 5 stars","-"
"439",15,"Kenny Golladay",FA,"WR146","-","-","-"
"440",15,"Deven Thompkins",TB,"WR147","5","4 out of 5 stars","-"
"441",15,"DeAndre Carter",LV,"WR148","13","2 out of 5 stars","-"
"442",15,"Velus Jones Jr.",CHI,"WR149","13","3 out of 5 stars","-"
"443",15,"Kevin Harris",NE,"RB122","11","2 out of 5 stars","-"
"444",15,"Parker Washington",JAC,"WR150","9","4 out of 5 stars","-"
"445",15,"Charlie Jones",CIN,"WR151","7","4 out of 5 stars","-"
"446",15,"Ronnie Rivers",LAR,"RB123","10","3 out of 5 stars","-"
"447",15,"Brock Wright",DET,"TE58","9","3 out of 5 stars","-"
"448",15,"Brandon Bolden",LV,"RB124","13","3 out of 5 stars","-"
"449",15,"Tyler Davis",FA,"K40","-","-","-"
"450",15,"Zach Pascal",ARI,"WR152","14","3 out of 5 stars","-"
"451",15,"Tanner Brown",FA,"K41","-","-","-"
"452",15,"Travis Homer",CHI,"RB125","13","5 out of 5 stars","-"
"453",15,"Scott Miller",ATL,"WR153","11","4 out of 5 stars","-176"
"454",15,"Tyler Huntley",BAL,"QB45","13","3 out of 5 stars","-"
"455",15,"Randy Bullock",FA,"K42","-","-","-"
"456",15,"Aidan O'Connell",LV,"QB46","13","4 out of 5 stars","-"
"457",15,"Anthony McFarland Jr.",PIT,"RB126","6","3 out of 5 stars","-"
"458",15,"Rex Burkhead",FA,"RB127","-","-","-"
"459",15,"Tre'Quan Smith",NO,"WR154","11","4 out of 5 stars","-"
"460",15,"Jeremy Ruckert",NYJ,"TE59","7","3 out of 5 stars","-"
"461",15,"Peyton Hendershot",DAL,"TE60","7","3 out of 5 stars","-"
"462",15,"Marquise Goodwin",CLE,"WR155","5","3 out of 5 stars","-"
"463",15,"Colby Parkinson",SEA,"TE61","5","2 out of 5 stars","-"
"464",15,"Ty Johnson",BUF,"RB128","13","2 out of 5 stars","-"
"465",15,"Andy Dalton",CAR,"QB47","7","4 out of 5 stars","-"
"466",15,"Gary Brightwell",NYG,"RB129","13","2 out of 5 stars","-"
"467",15,"Zane Gonzalez",SF,"K43","9","2 out of 5 stars","-"
"468",15,"Dontayvion Wicks",GB,"WR156","6","3 out of 5 stars","-"
"469",15,"Jalen Reagor",NE,"WR157","11","2 out of 5 stars","-"
"470",15,"Stetson Bennett",LAR,"QB48","10","2 out of 5 stars","-"
"471",15,"Denzel Mims",FA,"WR158","-","-","-"
"472",15,"Malik Willis",TEN,"QB49","7","4 out of 5 stars","-"
"473",15,"Nick Bawden",NYJ,"RB130","7","3 out of 5 stars","-"
"474",15,"Jalen Guyton",LAC,"WR159","5","3 out of 5 stars","-"
"475",15,"Equanimeous St. Brown",CHI,"WR160","13","3 out of 5 stars","-"
"476",15,"Andrei Iosivas",CIN,"WR161","7","4 out of 5 stars","-"
"477",15,"Sammy Watkins",FA,"WR162","-","-","-"
"478",15,"Brian Hoyer",LV,"QB50","13","4 out of 5 stars","-"
"479",15,"Emari Demercado",ARI,"RB131","14","3 out of 5 stars","-"
"480",15,"Chris Brooks",MIA,"RB132","10","1 out of 5 stars","-"
"481",15,"Byron Pringle",WAS,"WR163","14","3 out of 5 stars","-"
"482",15,"Dare Ogunbowale",HOU,"RB133","7","3 out of 5 stars","-"
"483",15,"Demetric Felton Jr.",CIN,"RB134","7","3 out of 5 stars","-"
"484",15,"Brenton Strange",JAC,"TE62","9","2 out of 5 stars","-"
"485",16,"Jason Brownlee",NYJ,"WR164","7","3 out of 5 stars","-"
"486",16,"Josh Oliver",MIN,"TE63","13","3 out of 5 stars","-"
"487",16,"Brandon Johnson",DEN,"WR165","9","2 out of 5 stars","-"
"488",16,"Patrick Taylor Jr.",GB,"RB135","6","4 out of 5 stars","-"
"489",16,"Tommy Tremble",CAR,"TE64","7","3 out of 5 stars","-"
"490",16,"River Cracraft",MIA,"WR166","10","3 out of 5 stars","-"
"491",16,"Justin Shorter",BUF,"WR167","13","2 out of 5 stars","-"
"492",16,"Rakim Jarrett",TB,"WR168","5","4 out of 5 stars","-"
"493",16,"Zach Wilson",NYJ,"QB51","7","2 out of 5 stars","-173"
"494",16,"Trey Sermon",FA,"RB136","-","-","-"
"495",16,"Elijah Dotson",LAC,"RB137","5","3 out of 5 stars","-"
"496",16,"Tyler Badie",DEN,"RB138","9","4 out of 5 stars","-"
"497",16,"Alec Ingold",MIA,"RB139","10","1 out of 5 stars","-"
"498",16,"Emanuel Wilson",GB,"RB140","6","4 out of 5 stars","-"
"499",16,"Tanner Conner",MIA,"WR169","10","3 out of 5 stars","-"
"500",16,"Ray-Ray McCloud III",SF,"WR170","9","3 out of 5 stars","-"
"501",16,"Elijah Higgins",ARI,"TE65","14","2 out of 5 stars","-"
"502",16,"Tony Jones Jr.",NO,"RB141","11","4 out of 5 stars","-"
"503",16,"Quintez Cephus",DET,"WR171","9","3 out of 5 stars","-"
"504",16,"Jarrett Stidham",DEN,"QB52","9","4 out of 5 stars","-"
"505",16,"Teagan Quitoriano",HOU,"TE66","7","3 out of 5 stars","-"
"506",16,"Jimmy Graham",NO,"TE67","11","5 out of 5 stars","-"
"507",16,"Caleb Shudak",FA,"K44","-","-","-"
"508",16,"Carson Wentz",FA,"QB53","-","-","-"
"509",16,"Ko Kieft",TB,"TE68","5","2 out of 5 stars","-"
"510",16,"Danny Gray",SF,"WR172","9","3 out of 5 stars","-"
"511",16,"Dorian Thompson-Robinson",CLE,"QB54","5","2 out of 5 stars","-"
"512",16,"Patrick Ricard",BAL,"RB142","13","3 out of 5 stars","-"
"513",16,"Darrynton Evans",MIA,"RB143","10","1 out of 5 stars","-"
"514",16,"Tyler Kroft",MIA,"TE69","10","2 out of 5 stars","-"
"515",16,"Scotty Washington",FA,"WR173","-","-","-"
"516",16,"James Mitchell",DET,"TE70","9","3 out of 5 stars","-"
"517",16,"Bailey Zappe",NE,"QB55","11","2 out of 5 stars","-"
"518",16,"Derius Davis",LAC,"WR174","5","3 out of 5 stars","-"
"519",16,"Tre Tucker",LV,"WR175","13","2 out of 5 stars","-"
"520",16,"Ihmir Smith-Marsette",CAR,"WR176","7","4 out of 5 stars","-"
"521",16,"Erik Ezukanma",MIA,"WR177","10","3 out of 5 stars","-"
"522",16,"Payne Durham",TB,"TE71","5","2 out of 5 stars","-"
"523",16,"N'Keal Harry",MIN,"WR178","13","3 out of 5 stars","-"
"524",16,"Dee Eskridge",SEA,"WR179","5","3 out of 5 stars","-"
"525",16,"Tylan Wallace",BAL,"WR180","13","3 out of 5 stars","-"
"526",16,"J.J. Taylor",FA,"RB144","-","-","-"
"527",16,"C.J. Ham",MIN,"RB145","13","5 out of 5 stars","-"
"528",16,"Brycen Hopkins",LAR,"TE72","10","2 out of 5 stars","-"
"529",16,"Charlie Kolar",BAL,"TE73","13","4 out of 5 stars","-"
"530",16,"D.J. Montgomery",IND,"WR181","11","4 out of 5 stars","-"
"531",16,"Ashton Dulin",IND,"WR182","11","4 out of 5 stars","-"
"532",16,"La'Mical Perine",KC,"RB146","10","4 out of 5 stars","-"
"533",16,"Grant Calcaterra",PHI,"TE74","10","2 out of 5 stars","-"
"534",16,"Antoine Green",DET,"WR183","9","3 out of 5 stars","-"
"535",16,"Cameron Latu",SF,"TE75","9","3 out of 5 stars","-"
"536",16,"Davis Mills",HOU,"QB56","7","3 out of 5 stars","-"
"537",16,"Avery Williams",ATL,"RB147","11","4 out of 5 stars","-"
"538",16,"Trevon Wesco",TEN,"TE76","7","3 out of 5 stars","-"
"539",16,"Marcus Mariota",PHI,"QB57","10","3 out of 5 stars","-"
